store_number,store_url,name,street,city,state,postal_code,country,phone,facility_type,latitude,longitude,hours,complete_address
670,https://www.nike.com/retail/s/mantova-nike-factory-store,Mantova Nike Factory Store,Mantova Outlet Village Via Marco Biagi ,Bagnolo San Vito,,46031,IT,00 39 0376 414907,NIKE_OWNED_STORE,45.0879,10.856193,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:10:00 - 08:00",Mantova Outlet Village Via Marco Biagi  Bagnolo San Vito  46031
148,https://www.nike.com/retail/s/nike-clearance-store-centralia,Nike Clearance Store - Centralia,109 W. High St.  ,Centralia,WA,98531,US,+1 (360) 736-7434,NIKE_OWNED_STORE,46.724148,-122.976028,"monday:10:00 - 07:00, tuesday:10:00 - 07:00, wednesday:10:00 - 07:00, thursday:10:00 - 07:00, friday:10:00 - 07:00, saturday:10:00 - 07:00, sunday:11:00 - 07:00",109 W. High St.   Centralia WA 98531
95630,https://www.nike.com/retail/s/nike-hongdae,나이키 홍대,홍익로 23  ,마포구,서울특별시,04039,KR,+82 2334 6593,FRANCHISEE_PARTNER_STORE,37.554393079924054,126.92223681346358,"monday:11:00 - 10:00, tuesday:11:00 - 10:00, wednesday:11:00 - 10:00, thursday:11:00 - 10:00, friday:11:00 - 10:00, saturday:11:00 - 10:00, sunday:11:00 - 10:00",홍익로 23   마포구 서울특별시 04039
72491,https://www.nike.com/retail/s/nike-jamsil,나이키 롯데 잠실,올림픽로 240 롯데백화점 잠실점 7층  ,송파구,서울특별시,05554,KR,+82-02-2143-7569,FRANCHISEE_PARTNER_STORE,37.51237,127.09945,"monday:10:30 - 07:30, tuesday:10:30 - 07:30, wednesday:10:30 - 07:30, thursday:10:30 - 07:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",올림픽로 240 롯데백화점 잠실점 7층   송파구 서울특별시 05554
1516,https://www.nike.com/retail/s/nike-union-point,Nike Union Point,"House #1, Union Point, Nr,Kakadia Complex, Ghod Dod Rd.  ",Surat,Gujarat,395007,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,21.1743211,72.7981302,"monday:10:30 - 09:30, tuesday:10:30 - 09:30, wednesday:10:30 - 09:30, thursday:10:30 - 09:30, friday:10:30 - 09:30, saturday:10:30 - 09:30, sunday:10:30 - 09:30","House #1, Union Point, Nr,Kakadia Complex, Ghod Dod Rd.   Surat Gujarat 395007"
2747,https://www.nike.com/retail/s/nike-store-joker,NSP Joker,Put Brodarice 6  ,SPLIT,,21000,HR,+385 21 396 851,FRANCHISEE_PARTNER_STORE,43.51942,16.44607,"monday:09:00 - 09:00, tuesday:09:00 - 09:00, wednesday:09:00 - 09:00, thursday:09:00 - 09:00, friday:09:00 - 09:00, saturday:09:00 - 09:00, sunday:09:00 - 09:00",Put Brodarice 6   SPLIT  21000
526394,https://www.nike.com/retail/s/耐克徐州兴隆大厦体验店,耐克徐州兴隆大厦体验店,解放北路6号兴隆大厦耐克专卖店  ,徐州市,江苏,221000,CN,+0516-83758088,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,34.2659771614,117.1914836392,"monday:09:00 - 09:00, tuesday:09:00 - 09:00, wednesday:09:00 - 09:00, thursday:09:00 - 09:00, friday:09:00 - 10:00, saturday:09:00 - 10:00, sunday:09:00 - 09:00",解放北路6号兴隆大厦耐克专卖店   徐州市 江苏 221000
689,https://www.nike.com/retail/s/barberino-nike-factory-store,Barberino Nike Factory Store,"Via Meucci, 1 Unit 125-126 ",Barberino,,50031,IT,00 39 0558 422302,NIKE_OWNED_STORE,43.986119,11.2134,"monday:11:00 - 08:00, tuesday:11:00 - 08:00, wednesday:11:00 - 08:00, thursday:11:00 - 08:00, friday:11:00 - 08:00, saturday:10:00 - 08:00, sunday:10:00 - 08:00","Via Meucci, 1 Unit 125-126  Barberino  50031"
95738,https://www.nike.com/retail/s/nike-ansung,나이키 안성,중앙로 406-1  ,안성시,경기도,17592,KR,031-672-2094,FRANCHISEE_PARTNER_STORE,37.0069,127.27179,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",중앙로 406-1   안성시 경기도 17592
89730,https://www.nike.com/retail/s/nike-starfieldcity-bucheon,나이키 스타필드 부천,옥길로 1 스타필드 부천  ,부천시,경기도,14789,KR,02-6386-1321,FRANCHISEE_PARTNER_STORE,37.46157,126.81386,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",옥길로 1 스타필드 부천   부천시 경기도 14789
2009,https://www.nike.com/retail/s/nike-clearance-store-kerpen,Nike Clearance Store Kerpen,Kerpener Strasse 150-152  ,Kerpen,,50170,DE,+49 2273 914 9515,NIKE_OWNED_STORE,50.8974222,6.6790981,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:09:00 - 08:00, sunday:Closed",Kerpener Strasse 150-152   Kerpen  50170
71722,https://www.nike.com/retail/s/nike-starfield-hanam,나이키 스타필드 하남,미사대로 750  스타필드 하남 3층  ,하남시,경기도,12942,KR,031-8072-8401,FRANCHISEE_PARTNER_STORE,37.54561,127.22406,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",미사대로 750  스타필드 하남 3층   하남시 경기도 12942
797,https://www.nike.com/retail/s/nike-antwerp,Nike Store Antwerp (Partnered),Meir 41  ,Antwerp,Antwerpen,2000,BE,+32 3 232 82 10,FRANCHISEE_PARTNER_STORE,51.211278,4.589551,"monday:10:00 - 06:00, tuesday:10:00 - 06:00, wednesday:10:00 - 06:00, thursday:10:00 - 06:00, friday:10:00 - 06:00, saturday:10:00 - 06:00, sunday:Closed",Meir 41   Antwerp Antwerpen 2000
2488,https://www.nike.com/retail/s/nike-store-venezia-ii,Nike Store Venezia II (Partnered),FONDAMENTA SANTA LUCIA 23 SESTRIERE CANNAREGIO ,Venice,,30121,IT,+39 041 5243574,FRANCHISEE_PARTNER_STORE,45.439755,12.320449,"monday:10:00 - 07:00, tuesday:10:00 - 07:00, wednesday:10:00 - 07:00, thursday:10:00 - 07:00, friday:10:00 - 07:00, saturday:10:00 - 07:00, sunday:10:00 - 07:00",FONDAMENTA SANTA LUCIA 23 SESTRIERE CANNAREGIO  Venice  30121
2060,https://www.nike.com/retail/s/madrid-torrejon,Nike Unite Madrid Torrejon,Avda. Premios Nobel 13  ,Torrejón de Ardoz,,28850,ES,+34 916558049,NIKE_OWNED_STORE,40.47184,-3.445353,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:11:00 - 09:00",Avda. Premios Nobel 13   Torrejón de Ardoz  28850
46485,https://www.nike.com/retail/s/nike-newcore-gangseo,나이키 NC 강서,강서로56길 17 NC백화점 5층  ,강서구,서울특별시,07584,KR,02-2667-9701,FRANCHISEE_PARTNER_STORE,37.55995,126.8405,"monday:10:30 - 08:30, tuesday:10:30 - 08:30, wednesday:10:30 - 08:30, thursday:10:30 - 08:30, friday:10:30 - 09:30, saturday:10:30 - 09:30, sunday:10:30 - 09:30",강서로56길 17 NC백화점 5층   강서구 서울특별시 07584
531110,https://www.nike.com/retail/s/耐克石家庄先天下体验店,耐克石家庄先天下体验店,河北省石家庄市长安区中山东路326号先天下购物广场五楼  ,石家庄,河北,050000,CN,+0311-95936560,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,38.041902,114.526588,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",河北省石家庄市长安区中山东路326号先天下购物广场五楼   石家庄 河北 050000
QAT003,https://www.nike.com/retail/s/nike-store-ezdan-mall,Nike Store EZDAN MALL,EZDAN MALL  ,DOHA,,0,QA,97444793417,FRANCHISEE_PARTNER_STORE,25.322231,51.611687,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 11:00, friday:10:00 - 11:00, saturday:10:00 - 11:00, sunday:10:00 - 10:00",EZDAN MALL   DOHA  0
251,https://www.nike.com/retail/s/nike-community-store-detroit,Nike Community Store - Detroit,1261 Woodward Ave.  ,Detroit,MI,48226,US,+1 (313) 965-3319,NIKE_OWNED_STORE,42.333655,-83.048669,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:11:00 - 06:00",1261 Woodward Ave.   Detroit MI 48226
GEO001,https://www.nike.com/retail/s/nike-rustaveli,Nike Rustaveli,1 Rustaveli St.  ,Tbilisi,,0,GE,995322995710,FRANCHISEE_PARTNER_STORE,51.97111,11.47,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:11:00 - 07:00, sunday:10:00 - 08:00",1 Rustaveli St.   Tbilisi  0
6075,https://www.nike.com/retail/s/nike-gaurav-tower,Nike Gaurav Tower,"Shop No 9 & 10 Ground Floor, Gaurav Tower, Malviya Nagar  ",Jaipur,Rajasthan,302017,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,26.8555589,75.8069153,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00","Shop No 9 & 10 Ground Floor, Gaurav Tower, Malviya Nagar   Jaipur Rajasthan 302017"
3047,https://www.nike.com/retail/s/nike-factory-store-ryuo,ナイキファクトリーストア 竜王 - Nike Factory Store Ryuo,竜王町薬師字砂山1178-694 三井アウトレットパーク 滋賀竜王 ,蒲生郡,滋賀県,520-2551,JP,+81 748 58 5195,NIKE_OWNED_STORE,35.057968,136.098781,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:10:00 - 08:00",竜王町薬師字砂山1178-694 三井アウトレットパーク 滋賀竜王  蒲生郡 滋賀県 520-2551
3468,https://www.nike.com/retail/s/耐克上海x158店,NIKE上海X158店,徐汇区新乐路158号  ,上海,上海,200031,CN,+86 21-64260321,NIKE_OWNED_STORE,31.21741,121.4543,"monday:12:00 - 10:00, tuesday:12:00 - 10:00, wednesday:12:00 - 10:00, thursday:12:00 - 10:00, friday:12:00 - 10:00, saturday:12:00 - 10:00, sunday:12:00 - 10:00",徐汇区新乐路158号   上海 上海 200031
345,https://www.nike.com/retail/s/nike-factory-store-pismo-beach,Nike Factory Store - Pismo Beach,Pismo Beach Premium Outlets 333 Five Cities Dr. ,Pismo Beach,CA,93449,US,+1 (805) 773-1684,NIKE_OWNED_STORE,35.1364961,-120.6295234,"monday:10:00 - 07:00, tuesday:10:00 - 07:00, wednesday:10:00 - 07:00, thursday:10:00 - 07:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:10:00 - 07:00",Pismo Beach Premium Outlets 333 Five Cities Dr.  Pismo Beach CA 93449
180187,https://www.nike.com/retail/s/耐克广州北京路kicks-lounge体验店,耐克广州北京路KICKS LOUNGE体验店,广州市北京路269号1-3层  ,广州市,广东,510000,CN,+020-83299775,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,23.122382,113.268756,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",广州市北京路269号1-3层   广州市 广东 510000
3404,https://www.nike.com/retail/s/耐克北京马连道换季优惠店,NIKE北京马连道换季优惠店,西城区马连道路10号百安居3号铺  ,北京,北京,100055,CN,+86 10-63311028,NIKE_OWNED_STORE,39.882476,116.32732,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",西城区马连道路10号百安居3号铺   北京 北京 100055
433,https://www.nike.com/retail/s/nike-by-chestnut-hill,Nike by Chestnut Hill,"33 Boylston Street, Suite 4380  ",Chestnut Hill,MA,02467,US,857-221-4090,NIKE_OWNED_STORE,42.3227789991618,-71.1687287329944,"monday:10:00 - 07:00, tuesday:10:00 - 07:00, wednesday:10:00 - 07:00, thursday:10:00 - 07:00, friday:10:00 - 07:00, saturday:10:00 - 07:00, sunday:12:00 - 06:00","33 Boylston Street, Suite 4380   Chestnut Hill MA 02467"
3813,https://www.nike.com/retail/s/耐克西安曲江换季优惠店,NIKE西安曲江换季优惠店,曲江新区新开门北路龙湖星悦荟LG层（近4号门）  ,西安,陕西省,710000,CN,+86 29-63396963,NIKE_OWNED_STORE,34.217066,108.991911,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",曲江新区新开门北路龙湖星悦荟LG层（近4号门）   西安 陕西省 710000
508,https://www.nike.com/retail/s/madrid-nike-factory-store,Nike Unite Madrid Las Rozas,"Calle Pablo Neruda, s/n  ",Madrid,Las rozas,28232,ES,+34 916 40 05 79,NIKE_OWNED_STORE,40.517309,-3.889841,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00","Calle Pablo Neruda, s/n   Madrid Las rozas 28232"
487520,https://www.nike.com/retail/s/耐克合肥梦之城体验店,耐克合肥梦之城体验店,合肥市庐阳区淮河路2号1楼  ,合肥市,安徽,230000,CN,+0551-62625915,FRANCHISEE_PARTNER_STORE,31.864549,117.298806,"monday:09:30 - 09:30, tuesday:09:30 - 09:30, wednesday:09:30 - 09:30, thursday:09:30 - 09:30, friday:09:30 - 09:30, saturday:09:30 - 09:30, sunday:09:30 - 09:30",合肥市庐阳区淮河路2号1楼   合肥市 安徽 230000
KSA003,https://www.nike.com/retail/s/nike-al-ajlan,Nike Al Ajlan,Olaya St.  ,Riyadh,,12244,SA,966114650226,FRANCHISEE_PARTNER_STORE,24.810836,46.625987,"monday:09:30 - 10:30, tuesday:09:30 - 10:30, wednesday:09:30 - 10:30, thursday:09:30 - 10:30, friday:09:30 - 10:30, saturday:09:30 - 10:30, sunday:09:30 - 10:30",Olaya St.   Riyadh  12244
3043,https://www.nike.com/retail/s/nike-fukuoka,Nike Fukuoka,中央区大名1-14-10  ,福岡市,福岡県,810-0041,JP,+81 92 738 0190,NIKE_OWNED_STORE,33.5874,130.3959,"monday:11:00 - 08:00, tuesday:11:00 - 08:00, wednesday:11:00 - 08:00, thursday:11:00 - 08:00, friday:11:00 - 08:00, saturday:11:00 - 08:00, sunday:11:00 - 08:00",中央区大名1-14-10   福岡市 福岡県 810-0041
2,https://www.nike.com/retail/s/nike-factory-store-commerce,Nike Factory Store - Commerce,800 Steven B Tanger Blvd.  Suite 810  ,Commerce,GA,30529,US,706-335-5502,NIKE_OWNED_STORE,34.24893840000001,-83.4754408,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:11:00 - 07:00",800 Steven B Tanger Blvd.  Suite 810   Commerce GA 30529
2448,https://www.nike.com/retail/s/nike-store-prague-ii,Nike Store Prague (Partnered),Na Prikope 859/22  ,Prague,Prague,110 00,CZ,.,FRANCHISEE_PARTNER_STORE,50.0864123,14.4273736,"monday:09:00 - 09:00, tuesday:09:00 - 09:00, wednesday:09:00 - 09:00, thursday:09:00 - 09:00, friday:09:00 - 09:00, saturday:09:00 - 09:00, sunday:09:00 - 09:00",Na Prikope 859/22   Prague Prague 110 00
EST020,https://www.nike.com/retail/s/nike-ülemiste,Nike Ülemiste,Suur-sõjamäe 4  ,Tallinn,,0,EE,3726034492,FRANCHISEE_PARTNER_STORE,59.421308,24.792961,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",Suur-sõjamäe 4   Tallinn  0
49545,https://www.nike.com/retail/s/nike-ifc-mall,나이키 바이 IFC,국제금융로 10 IFC몰 L1 126호  ,영등포구,서울특별시,07326,KR,+82 2 6137 5360,FRANCHISEE_PARTNER_STORE,37.524938,126.9253,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",국제금융로 10 IFC몰 L1 126호   영등포구 서울특별시 07326
3856,https://www.nike.com/retail/s/耐克常州通江换季优惠店,NIKE常州通江换季优惠店,新北区通江中路598号江南环球港 1F L1057  ,常州,江苏省,213000,CN,+86 519-85781712,NIKE_OWNED_STORE,31.83996,119.97991,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",新北区通江中路598号江南环球港 1F L1057   常州 江苏省 213000
965,https://www.nike.com/retail/s/nike-factory-store-lisbon-strada,Nike Factory Store - Lisbon Strada,Estrada da Paia  ,Lisbon,,2675-626,PT,00 351 2113 39439,NIKE_OWNED_STORE,38.782572,-9.191882,"monday:10:00 - 11:00, tuesday:10:00 - 11:00, wednesday:10:00 - 11:00, thursday:10:00 - 11:00, friday:10:00 - 11:00, saturday:10:00 - 11:00, sunday:10:00 - 11:00",Estrada da Paia   Lisbon  2675-626
6329,https://www.nike.com/retail/s/nike-factory-store-salvador,Nike Factory Store - Salvador,"Estrada do Coco, KM13  ",Salvador,BA,42840971,BR,(071) 3623-7200,NIKE_OWNED_STORE,-12.8870264,-38.3203004,"monday:09:00 - 09:00, tuesday:09:00 - 09:00, wednesday:09:00 - 09:00, thursday:09:00 - 09:00, friday:09:00 - 09:00, saturday:09:00 - 09:00, sunday:09:00 - 09:00","Estrada do Coco, KM13   Salvador BA 42840971"
85991,https://www.nike.com/retail/s/lotte-pyeongchon,나이키 롯데 평촌,동안구 시민대로 180 롯데백화점평촌점 6F  ,안양시,경기도,14073,KR,+82 31 8086 9525,FRANCHISEE_PARTNER_STORE,37.56489737583162,126.98165074016083,"monday:11:00 - 08:00, tuesday:11:00 - 08:00, wednesday:11:00 - 08:00, thursday:11:00 - 08:00, friday:11:00 - 08:00, saturday:11:00 - 08:00, sunday:11:00 - 08:00",동안구 시민대로 180 롯데백화점평촌점 6F   안양시 경기도 14073
826,https://www.nike.com/retail/s/la-valentine-nike-factory-store,Nike Factory Store La Valentine,Zn Commercial La Valentin 11 traverse de la montre ,Marseille,,13011,FR,+33 4139 40354,NIKE_OWNED_STORE,43.297594,5.477196,"monday:10:00 - 07:00, tuesday:10:00 - 07:00, wednesday:10:00 - 07:00, thursday:10:00 - 07:00, friday:10:00 - 07:00, saturday:10:00 - 07:00, sunday:Closed",Zn Commercial La Valentin 11 traverse de la montre  Marseille  13011
6137,https://www.nike.com/retail/s/nike-jodhpur,Nike Jodhpur,"Shop No. 1, Mehran Tower 1St C Road, Sardarpura  ",Jodhpur,Rajasthan,342001,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,26.2779517,73.0123163,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00","Shop No. 1, Mehran Tower 1St C Road, Sardarpura   Jodhpur Rajasthan 342001"
62,https://www.nike.com/retail/s/nike-factory-store-phoenix,Nike Factory Store - Phoenix,Outlets at Anthem 4250 W Anthem Way Suite 375 ,Phoenix,AZ,85086,US,+1 (623) 465-0111,NIKE_OWNED_STORE,33.874877,-112.148931,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:10:00 - 07:00",Outlets at Anthem 4250 W Anthem Way Suite 375  Phoenix AZ 85086
6105,https://www.nike.com/retail/s/nike-factory-store-yangju,나이키 팩토리 스토어 양주,평화로 1593 LF Mall  ,양주시,경기도,11439,KR,+82 31 859 0955,NIKE_OWNED_STORE,37.8319871,127.0534382,"monday:10:30 - 08:30, tuesday:10:30 - 08:30, wednesday:10:30 - 08:30, thursday:10:30 - 08:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",평화로 1593 LF Mall   양주시 경기도 11439
263,https://www.nike.com/retail/s/nike-factory-store-altoona,Nike Factory Store - Altoona,Outlets of Des Moines 501 Bass Pro Dr. Suite 420,Altoona,IA,50009,US,515-957-3151,NIKE_OWNED_STORE,41.655186,-93.512446,"monday:11:00 - 07:00, tuesday:11:00 - 07:00, wednesday:11:00 - 07:00, thursday:11:00 - 07:00, friday:11:00 - 07:00, saturday:11:00 - 07:00, sunday:12:00 - 06:00",Outlets of Des Moines 501 Bass Pro Dr. Suite 420 Altoona IA 50009
84023,https://www.nike.com/retail/s/nike-ulsan-upsquare,나이키 업스퀘어 울산,화합로 185 업스퀘어 3층  ,남구,울산광역시,44705,KR,+82 55 990 5555,FRANCHISEE_PARTNER_STORE,35.54153969,129.3389487,"monday:10:30 - 09:30, tuesday:10:30 - 09:30, wednesday:10:30 - 09:30, thursday:10:30 - 09:30, friday:10:30 - 09:30, saturday:10:30 - 09:30, sunday:10:30 - 09:30",화합로 185 업스퀘어 3층   남구 울산광역시 44705
6108,https://www.nike.com/retail/s/nike-factory-store-guro,나이키 팩토리 스토어 구로,디지털로 188 W-Mall 2층  ,금천구,서울특별시,08513,KR,+82 2 851 9572,NIKE_OWNED_STORE,37.4773244,126.8877548,"monday:10:30 - 09:30, tuesday:10:30 - 09:30, wednesday:10:30 - 09:30, thursday:10:30 - 09:30, friday:10:30 - 09:30, saturday:10:00 - 09:00, sunday:10:00 - 09:00",디지털로 188 W-Mall 2층   금천구 서울특별시 08513
8905,https://www.nike.com/retail/s/nike-pondicherry-pdc,Nike Pondicherry - PDC,Nike store No 349.M.G Road Pondicherry 605001  ,Pondicherry,Pondicherry,605001,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,11.9325207,79.8286354,"monday:11:00 - 10:00, tuesday:11:00 - 10:00, wednesday:11:00 - 10:00, thursday:11:00 - 10:00, friday:11:00 - 10:00, saturday:11:00 - 10:00, sunday:11:00 - 10:00",Nike store No 349.M.G Road Pondicherry 605001   Pondicherry Pondicherry 605001
